folio,texto,fecha_presentacion,score_presentacion,agenda_presentacion_id,punto_presentacion_id,num_ramas_nivel1,via,expediente_id,punto_destino_id,tipo_evento_real,fecha_real_destino,fecha_evento_excel,status_destino,cierre_encontrado,fecha_cierre_real,fecha_aprobacion_excel,estado_excel,confianza
411,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
412,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
413,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
414,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
415,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
416,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
417,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
418,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
419,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
420,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
421,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
422,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
423,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
424,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,,,,,,,,,,,,,,2024-12-03,Aprobada,sin_match
425,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2024-11-28,0.921,20,221,1,directo,,1323,Comisión,2024-12-02,2024-12-02,2,no,,2024-12-03,Aprobada,alta
426,"Iniciativa de Decreto por el que se abroga la Ley que crea e",2024-11-28,0.817,20,222,1,directo,,2035,Comisión,2024-12-16,2024-12-16,1,no,,2024-12-19,Aprobada,alta
427,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2024-11-28,0.916,20,223,1,directo,,1324,Comisión,2024-12-02,2024-12-02,2,no,,2024-12-03,Aprobada,alta
428,"Iniciativa de Decreto por el que se aprueba el Convenio Amis",2024-11-28,0.874,20,224,1,directo,,2039,Comisión,2024-12-17,2024-12-17,2,no,,2024-12-19,Aprobada,alta
429,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2024-11-28,0.839,20,225,3,directo,,2019,Comisión,2024-12-11,2024-12-11,1,no,,2024-12-19,Aprobada,alta
430,"Iniciativa de Decreto por el que se Reforman y Adicionan div",2024-11-28,0.850,20,226,1,directo,,2024,Comisión,2024-12-11,2024-12-11,1,no,,2024-12-19,Aprobada,alta
431,"Iniciativa con Proyecto de Decreto al Congreso de la Unión p",2024-11-28,0.755,20,227,1,directo,,2015,Comisión,2024-12-11,2024-12-11,1,no,,2024-12-19,Aprobada,alta
432,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2024-11-28,0.873,20,228,1,directo,,1325,Comisión,2024-12-02,2024-12-02,2,no,,2024-12-03,Aprobada,alta
433,"Con motivo de la designación de la Persona Titular del Órgan",2024-12-05,0.783,22,245,0,,,,,,,,no,,2024-12-05,Aprobada,media
434,"Con motivo de la designación de la Persona Titular del Órgan",2024-12-05,0.658,22,246,0,,,,,,,,no,,2024-12-05,Aprobada,media
435,"Con motivo de la designación de la Persona Titular de la Con",2024-12-05,0.648,22,247,0,,,,,,,,no,,2024-12-05,Aprobada,media
436,"Iniciativa con proyecto de Decreto por el que se reforman lo",2024-12-05,0.756,22,250,0,,,,,,,,no,,,En estudio,media
437,"Iniciativa de Decreto por el que se adiciona un párrafo quin",2024-12-05,0.661,22,251,1,directo,,2026,Comisión,2024-12-13,2024-12-13,2,no,,2024-12-13,Aprobada,alta
439,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2024-12-05,0.552,22,253,0,,,,,,,,no,,,En estudio,media
440,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2024-12-05,0.623,22,254,1,expediente,132,3027,Comisión,2026-04-08,2026-04-08,2,no,,2026-04-09,Aprobada,alta
441,"Iniciativa con Proyecto de Decreto por la que se adiciona la",2024-12-05,0.679,22,255,1,directo,,2208,Comisión,2025-06-19,2025-06-19,2,no,,2025-06-26,Aprobada,alta
442,"Con motivo de la designación de la Persona Titular del Órgan",2024-12-10,0.689,23,264,0,,,,,,,,no,,2024-12-10,Aprobada,media
443,"Dictamen, listado y expedientes de candidatos de Institucion",2024-12-10,0.932,23,265,0,,,,,,,,no,,2024-12-10,Aprobada,media
444,"Iniciativa de Decreto por el que se reforman diversas dispos",2024-12-10,0.733,23,266,1,directo,,2032,Comisión,2024-12-16,2024-12-16,1,no,,2024-12-19,Aprobada,alta
445,"Iniciativa con Proyecto de Decreto que reforma la fracción V",2024-12-10,0.546,23,267,0,,,,,,,,no,,,Precluida,media
446,"Iniciativa de Decreto por el que se reforman y adicionan div",2024-12-10,0.603,23,268,4,directo,,2139,Comisión,2025-04-10,2025-04-10,1,no,,2025-06-26,Aprobada,alta
447,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2024-12-10,0.530,23,269,0,,,,,,,,no,,,En estudio,media
448,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2024-12-10,0.597,23,270,0,,,,,,,,no,,,En estudio,media
449,"Iniciativa con Proyecto de Decreto que reforma y adiciona di",2024-12-10,0.625,23,271,0,,,,,,,,no,,,En estudio,media
450,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2024-12-10,0.639,23,272,0,,,,,,2025-02-17,,no,,2025-02-19,Aprobada,media
451,"Iniciativa con Proyecto de Decreto por el que se adicionan, ",2024-12-10,0.698,23,273,0,,,,,,,,no,,,En estudio,media
452,"Iniciativa con proyecto de Decreto por el que se reforman y ",2024-12-10,,,,,,,,,,,,,,,En estudio,sin_match
453,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2024-12-10,,,,,,,,,,,,,,2025-02-12,Aprobada,sin_match
454,"Iniciativa con Proyecto de Decreto por el que se crea el art",2024-12-10,0.523,23,278,0,,,,,,,,no,,,Precluida,media
455,"Con motivo de la designación de la Persona Titular del Órgan",2024-12-13,0.672,24,286,0,,,,,,,,no,,2024-12-13,Aprobada,media
456,"Iniciativa de Ley de Ingresos del Estado de México para el e",2024-12-13,1.000,24,290,0,,,,,,2024-12-18,,no,,2024-12-19,Aprobada,media
457,"Iniciativa de Ley de Ingresos de los Municipios del Estado d",2024-12-13,1.000,24,291,0,,,,,,2024-12-18,,no,,2024-12-19,Aprobada,media
458,"Presupuesto de Egresos del Gobierno del Estado de México par",2024-12-13,1.000,24,292,0,,,,,,2024-12-18,,no,,2024-12-19,Aprobada,media
461,"Iniciativa con Proyecto de Decreto mediante la cual se propo",2024-12-13,0.711,24,295,0,,,,,,,,no,,,En estudio,media
462,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2024-12-13,0.601,24,296,1,directo,,2245,Comisión,2025-08-20,2025-08-20,1,no,,2025-09-10,Aprobada,alta
463,"Iniciativa con Proyecto de Decreto para reformar y adicionar",2024-12-13,,,,,,,,,,,,,,,En estudio,sin_match
464,"Iniciativa con Proyecto de Decreto por el que se adicionan y",2024-12-13,,,,,,,,,,,,,,,En estudio,sin_match
467,"Iniciativa de Decreto por el que se declara '2025. Bicentena",2024-12-19,0.561,25,319,0,,,,,,,,no,,2024-12-19,Aprobada,media
468,"Iniciativa con Proyecto de Decreto mediante la cual se refor",2024-12-19,0.723,25,320,1,expediente,134,2603,Comisión,2025-06-11,2025-05-12,2,no,,2026-03-04,Aprobada,baja
469,"Solicitud sobre la creación del Municipio de Atzingo, presen",2024-12-19,0.571,25,321,0,,,,,,,,no,,,En estudio,media
470,"Escrito de renuncia de Ana Rosa Miranda Nava, al cargo de Ma",2024-12-19,0.409,25,324,5,expediente,135,2057,Comisión,2025-01-20,2025-01-20,2,no,,2025-01-20,Aprobada,alta
471,"Escrito de renuncia de Patricia Lucia Martínez Esparza, al c",2024-12-19,0.416,25,324,5,expediente,135,2057,Comisión,2025-01-20,2025-01-20,2,no,,2025-01-20,Aprobada,alta
472,"Escrito de renuncia de Everardo Shaín Salgado, al cargo de M",2024-12-19,0.425,25,324,5,expediente,135,2057,Comisión,2025-01-20,2025-01-20,2,no,,2025-01-20,Aprobada,alta
473,"Escrito de renuncia de José Noé Gómora Colín, al cargo de Ma",2024-12-19,0.416,25,324,5,expediente,135,2057,Comisión,2025-01-20,2025-01-20,2,no,,2025-01-20,Aprobada,alta
474,"Escrito de renuncia de José Salim Modesto Sánchez Jalili, al",2024-12-19,0.408,25,324,5,expediente,135,2057,Comisión,2025-01-20,2025-01-20,2,no,,2025-01-20,Aprobada,alta
475,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-01-06,0.632,28,335,0,,,,,,2025-02-11,,no,,2025-02-19,Aprobada,media
476,"Iniciativa de Decreto por el que se deroga el Capítulo VI de",2025-01-06,0.839,28,1741,0,,,,,,2025-02-04,,no,,2025-02-06,Aprobada,media
477,"Iniciativa de Decreto por el que se reforman diversas dispos",2025-01-06,,,,,,,,,,,,,,2025-02-19,Aprobada,sin_match
478,"Iniciativa de Decreto por el que se reforman diversas dispos",2025-01-06,0.814,28,338,0,,,,,,2025-02-04,,no,,,En estudio,media
479,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-01-06,0.907,28,339,0,,,,,,2025-02-07,,no,,2025-02-19,Aprobada,media
480,"Iniciativa de Decreto por el que se adiciona un párrafo segu",2025-01-06,0.615,28,340,0,,,,,,2025-02-07,,no,,2025-02-19,Aprobada,media
482,"Iniciativa de Decreto por el que se reforman diversas dispos",2025-01-06,0.912,28,342,0,,,,,,2025-02-05,,no,,2025-02-12,Aprobada,media
483,"Iniciativa de Decreto por el que se convoca a la “LXII” Legi",2025-01-10,0.760,29,348,0,,,,,,,,no,,2025-01-10,Aprobada,media
484,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-01-14,0.609,30,357,0,,,,,,,,no,,2025-01-14,Aprobada,media
485,"Escrito de renuncia de Enrique Víctor Manuel Vega Gómez, al ",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
486,"Escrito de renuncia de Ma. Cristina Miranda Cruz, al cargo d",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
487,"Escrito de renuncia de Patricio Tiberio Sánchez Vértiz Ruiz,",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
488,"Escrito de renuncia de Juan Arturo Velázquez Méndez, al carg",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
489,"Escrito de renuncia de Alejandro Velázquez Contreras, al car",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
490,"Escrito de renuncia de Felipe Mata Hernández, al cargo de Ma",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
491,"Escrito de renuncia de Tomás Santana Malváez, al cargo de Ma",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
492,"Escrito de renuncia de Eduardo Alejandro Jaramillo Salgado, ",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
493,"Escrito de renuncia de Elizabeth Rodríguez Cañedo, al cargo ",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
494,"Escrito de renuncia de Raymundo García Hernández, al cargo d",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
495,"Escrito de renuncia de Raúl Aarón Romero Ortega, al cargo de",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
496,"Escrito de renuncia de Lucía Núñez Aguilar, al cargo de Magi",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
497,"Escrito de renuncia de Sergio Arturo Valls Esponda, al cargo",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
498,"Escrito de renuncia de Sergio Castillo Miranda, al cargo de ",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
499,"Escrito de renuncia de Ricardo Alfredo Sodi Cuellar, al carg",2025-01-20,,,,,,,,,,,,,,2025-01-20,Aprobada,sin_match
500,"Emisión de la Convocatoria Pública para integrar los listado",2025-01-31,0.888,35,376,0,,,,,,,,no,,2025-01-31,Aprobada,media
501,"Iniciativa de Decreto por el que se integra el Comité de Eva",2025-02-06,0.731,38,380,0,,,,,,,,no,,2025-02-06,Aprobada,media
502,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-02-06,0.720,38,382,0,,,,,,,,no,,,En estudio,media
503,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2025-02-06,0.607,38,383,0,,,,,,,,no,,,En estudio,media
504,"Iniciativa con Proyecto de Decreto por la que se reforman y ",2025-02-06,0.745,38,384,1,directo,,1715,Comisión,2026-02-24,2026-02-24,1,no,,2026-03-11,Aprobada,alta
505,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-02-06,0.738,38,385,0,,,,,,,,no,,,En estudio,media
506,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-02-06,0.801,38,386,1,directo,,2088,Comisión,2025-02-12,2025-02-12,2,no,,2025-02-19,Aprobada,alta
507,"Iniciativa con Proyecto de Decreto mediante la cual se expid",2025-02-06,0.737,38,387,0,,,,,,,,no,,,En estudio,media
508,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2025-02-06,0.738,38,388,0,,,,,,,,no,,,En estudio,media
509,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-02-06,0.679,38,389,0,,,,,,,,no,,,En estudio,media
510,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-02-06,0.568,38,390,0,,,,,,,,no,,,En estudio,media
511,"Iniciativa con Proyecto de Decreto de reforma Constitucional",2025-02-06,,,,,,,,,,,,,,,En estudio,sin_match
512,"Iniciativa con Proyecto de Decreto por el que se agrega la f",2025-02-06,0.466,38,392,0,,,,,,2026-03-10,,no,,2026-03-11,Aprobada,baja
513,"Iniciativa con Proyecto de Decreto por el cual se reforman y",2025-02-12,,,,,,,,,,,,,,,En estudio,sin_match
514,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2025-02-12,0.532,39,408,0,,,,,,,,no,,,En estudio,media
515,"Iniciativa con Proyecto de Decreto por el que se modifica la",2025-02-12,0.628,39,409,0,,,,,,,,no,,,En estudio,media
516,"Iniciativa con Proyecto de Decreto por el que se reforman, d",2025-02-12,0.724,39,410,1,directo,,2159,Comisión,2025-05-06,2025-05-06,1,no,,2025-09-10,Aprobada,alta
517,"Iniciativa con Proyecto de Decreto, mediante la cual se expi",2025-02-12,0.609,39,411,0,,,,,,,,no,,,En estudio,media
518,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2025-02-12,0.489,39,412,0,,,,,,2025-10-23,,no,,2025-11-05,Aprobada,baja
519,"Iniciativa con Proyecto de Decreto por el que se expide la L",2025-02-12,0.765,39,413,0,,,,,,,,no,,,En estudio,media
520,"Iniciativa con Proyecto de Decreto por se reforma el párrafo",2025-02-12,0.533,39,414,1,directo,,2101,Comisión,2025-03-13,2025-03-13,1,no,,2025-04-02,Aprobada,alta
521,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-02-12,0.527,39,416,0,,,,,,,,no,,,En estudio,media
522,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-02-12,0.503,39,417,0,,,,,,,,no,,,Precluida,media
523,"Iniciativa con Proyecto de Decreto por el que se reforman di",2025-02-19,,,,,,,,,,,,,,,En estudio,sin_match
524,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2025-02-19,0.699,40,430,0,,,,,,,,no,,,En estudio,media
525,"Iniciativa con Proyecto de Decreto por el cual se reforman y",2025-02-19,0.684,40,431,0,,,,,,2025-04-29,,no,,2025-05-07,Aprobada,media
526,"Iniciativa con Proyecto de Decreto, mediante la cual adicion",2025-02-19,0.748,40,432,1,directo,,2942,Comisión,2026-03-17,2026-03-17,1,no,,2026-04-09,Aprobada,alta
528,"Iniciativa con Proyecto de Decreto por la que se adiciona un",2025-02-19,0.739,40,434,0,,,,,,2025-08-14,,no,,2025-09-02,Aprobada,media
529,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-02-19,0.584,40,435,0,,,,,,2025-06-05,,no,,,En estudio,media
530,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-02-19,0.757,40,436,1,directo,,2340,Comisión,2025-10-28,2025-10-28,1,no,,2025-11-05,Aprobada,alta
531,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2025-02-19,0.700,40,437,1,directo,,2296,Comisión,2025-10-06,2025-10-06,1,no,,2025-10-22,Aprobada,alta
532,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-02-19,0.762,40,438,0,,,,,,,,no,,,En estudio,media
533,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-02-19,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
534,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-02-19,,,,,,,,,,,,,,,En estudio,sin_match
535,"Iniciativa con Proyecto de Decreto por el que se reforman di",2025-02-19,0.553,40,441,0,,,,,,,,no,,,Precluida,media
536,"Iniciativa con Proyecto de Decreto por el que se expide la L",2025-02-27,0.734,41,452,1,directo,,2157,Comisión,2025-05-06,2025-05-06,1,no,,2025-05-07,Aprobada,alta
537,"Iniciativa con Proyecto de Decreto por la que se reforma la ",2025-02-27,0.679,41,453,1,expediente,128,3125,Comisión,2026-04-21,2026-04-21,2,no,,2026-04-22,Aprobada,alta
538,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-02-27,0.525,41,455,2,expediente,136,2640,Comisión,2026-03-05,2026-03-05,2,no,,,En estudio,alta
540,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-02-27,0.811,41,456,0,,,,,,,,no,,,En estudio,media
541,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-02-27,0.580,41,457,1,directo,,2398,Comisión,2025-11-18,2025-11-18,1,no,,2025-11-27,Aprobada,alta
542,"Iniciativa con Proyecto de Decreto por el que se adicionan s",2025-02-27,,,,,,,,,,,,,,,En estudio,sin_match
543,"Iniciativa de Decreto por el que se designa Consejera/o de l",2025-03-05,0.612,42,464,0,,,,,,,,no,,2025-03-05,Aprobada,media
544,"Iniciativa de Decreto por el que se reforman, adicionan y de",2025-03-05,0.836,42,466,1,directo,,2105,Comisión,2025-03-18,2025-03-18,1,no,,2025-03-26,Aprobada,alta
545,"Iniciativa de Decreto por el que se reforman diversas dispos",2025-03-05,0.604,42,467,1,expediente,123,2103,Comisión,2025-03-18,2025-03-18,1,no,,2025-03-26,Aprobada,alta
546,"Iniciativa de Decreto por el que se aprueba la renuncia de A",2025-03-05,0.773,42,468,0,,,,,,,,no,,2025-03-05,Aprobada,media
547,"Iniciativa con Proyecto de Decreto por el que se reforman di",2025-03-05,0.667,42,469,2,expediente,136,2640,Comisión,2026-03-05,2026-03-05,2,no,,,En estudio,alta
548,"Iniciativa con Proyecto de Decreto por el cual se adiciona u",2025-03-05,0.508,42,470,1,directo,,2316,Comisión,2025-10-16,2025-10-02,2,no,,2025-10-22,Aprobada,baja
549,"Iniciativa con Proyecto de Decreto por el que se reforman, e",2025-03-05,0.503,42,471,0,,,,,,,,no,,,En estudio,media
550,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-03-05,0.746,42,472,0,,,,,,,,no,,,En estudio,media
551,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-03-05,0.611,42,473,2,directo,,2602,Comisión,2025-05-12,2025-05-12,1,no,,2026-03-04,Aprobada,alta
553,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-03-05,0.680,42,475,1,expediente,139,3185,Comisión,2026-04-30,2026-04-30,2,no,,2026-05-06,Aprobada,alta
554,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-03-05,,,,,,,,,,,,,,,En estudio,sin_match
555,"Iniciativa con Proyecto de Decreto por el que se expide la L",2025-03-05,0.643,42,477,1,expediente,132,3027,Comisión,2026-04-08,2026-04-08,2,no,,2026-04-09,Aprobada,alta
556,"Iniciativa de Decreto por la que se designa a la persona tit",2025-03-12,0.652,43,485,0,,,,,,,,no,,2025-03-12,Aprobada,media
557,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-03-12,0.736,43,490,1,directo,,2111,Comisión,2025-03-25,2025-03-25,1,no,,2026-04-09,Aprobada,alta
558,"Iniciativa de Decreto por el que se reforma la denominación ",2025-03-12,0.870,43,491,1,directo,,2109,Comisión,2025-03-24,2025-03-24,1,no,,2025-04-02,Aprobada,alta
559,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-03-12,0.615,43,492,0,,,,,,,,no,,,En estudio,media
560,"Iniciativa de Decreto por la que se declara al sarape y a to",2025-03-12,0.942,43,493,1,directo,,2197,Comisión,2025-06-12,2025-06-12,2,no,,2025-06-26,Aprobada,alta
561,"Iniciativa con Proyecto de Decreto por el que se reforman di",2025-03-12,0.615,43,494,1,directo,,2442,Comisión,2025-12-01,2025-12-01,1,no,,2025-12-03,Aprobada,alta
562,"Iniciativa con Proyecto de Decreto por el que se realizan di",2025-03-12,0.623,43,495,0,,,,,,,,no,,,En estudio,media
563,"Iniciativa con Proyecto de Decreto por el que se reforme el ",2025-03-12,,,,,,,,,,,,,,,En estudio,sin_match
564,"Iniciativa con Proyecto de Decreto por el se reforma el artí",2025-03-12,,,,,,,,,,,,,,2026-03-04,Aprobada,sin_match
565,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-03-12,0.709,43,498,1,directo,,2447,Comisión,2025-12-02,2025-12-02,2,no,,2025-12-03,Aprobada,alta
566,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-03-12,0.685,43,499,1,expediente,123,2103,Comisión,2025-03-18,2025-03-18,1,no,,2025-03-26,Aprobada,alta
567,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-03-12,0.668,43,500,0,,,,,,,,no,,,En estudio,media
568,"Iniciativa de Decreto por el que se reforman diversas dispos",2025-03-12,,,,,,,,,,,,,,2026-05-06,Aprobada,sin_match
569,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2025-03-12,0.509,43,502,0,,,,,,,,no,,,En estudio,media
570,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-03-12,0.588,43,503,0,,,,,,,,no,,,En estudio,media
571,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-03-12,0.617,43,504,0,,,,,,,,no,,,En estudio,media
572,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2025-03-12,,,,,,,,,,,,,,2025-06-26,Aprobada,sin_match
573,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-03-12,0.500,43,506,0,,,,,,,,no,,,Precluida,media
574,"Iniciativa con Proyecto de Decreto por la que se adiciona un",2025-03-19,0.682,44,515,0,,,,,,,,no,,,En estudio,media
575,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-03-19,0.661,44,516,1,directo,,2184,Comisión,2025-05-27,2025-05-27,2,no,,2025-06-26,Aprobada,alta
576,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-03-19,0.500,44,517,0,,,,,,,,no,,,En estudio,media
577,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-03-19,0.678,44,518,1,directo,,2189,Comisión,2025-06-05,2025-06-05,1,no,,,En estudio,alta
578,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-03-19,0.558,44,519,1,expediente,134,2603,Comisión,2025-06-11,2025-05-12,2,no,,2026-03-04,Aprobada,baja
579,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-03-19,0.683,44,520,1,directo,,3056,Comisión,2026-04-13,2026-04-13,1,no,,,En estudio,alta
580,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-03-19,0.694,44,521,1,directo,,2178,Comisión,2025-05-12,2025-05-12,1,no,,2025-06-26,Aprobada,alta
581,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-03-19,0.618,44,521,1,directo,,2178,Comisión,2025-05-12,2026-03-05,1,no,,,En estudio,baja
582,"Iniciativa con Proyecto de Decreto por el se expide la Ley d",2025-03-19,0.509,44,523,1,expediente,124,2346,Comisión,2025-10-30,2025-10-30,1,no,,2025-12-03,Aprobada,alta
583,"Iniciativa con Proyecto de Decreto por el que se reforma y a",2025-03-19,0.513,44,524,0,,,,,,,,no,,,En estudio,media
584,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-03-19,0.682,44,525,0,,,,,,,,no,,,En estudio,media
585,"Iniciativa de Decreto por el que se reforman, adicionan y de",2025-03-26,0.784,45,538,2,directo,,2123,Comisión,2025-03-31,2025-03-31,1,no,,2026-04-09,Aprobada,alta
586,"Iniciativa de Decreto por el que se reforman diversas dispos",2025-03-26,0.562,45,539,2,directo,,2124,Comisión,2025-03-31,2025-03-31,1,no,,2026-04-09,Aprobada,alta
587,"Iniciativa de Decreto por el que se reforma la fracción XIV ",2025-03-26,0.640,45,540,0,,,,,,2025-03-28,,no,,,En estudio,media
588,"Iniciativa de Decreto por el que se reforman, adicionan y de",2025-03-26,0.768,45,541,2,directo,,3027,Comisión,2026-04-08,2026-04-08,1,no,,2026-04-22,Aprobada,alta
589,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-03-26,0.573,45,542,0,,,,,,2025-04-08,,no,,2025-04-09,Aprobada,media
590,"Iniciativa de Decreto por el que se reforman diversas dispos",2025-03-26,0.560,45,543,0,,,,,,2025-04-01,,no,,2025-04-02,Aprobada,media
591,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2025-03-26,0.539,45,545,0,,,,,,,,no,,,En estudio,media
592,"Iniciativa con Proyecto de Decreto por el cual se reforman d",2025-03-26,0.650,45,546,0,,,,,,,,no,,,En estudio,media
593,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-03-26,0.670,45,547,0,,,,,,,,no,,,En estudio,media
594,"Iniciativa con Proyecto de Decreto que Expide la Ley de Nome",2025-03-26,0.632,45,548,0,,,,,,,,no,,,En estudio,media
595,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-03-26,0.479,45,549,1,directo,,2302,Comisión,2025-10-13,2025-10-13,2,no,,2025-10-15,Aprobada,alta
596,"Iniciativa con Proyecto de Decreto por la que se reforman y ",2025-03-26,,,,,,,,,,,,,,,En estudio,sin_match
597,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-03-26,0.595,45,551,0,,,,,,,,no,,,En estudio,media
598,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-03-26,0.679,45,552,1,expediente,139,3185,Comisión,2026-04-30,2026-04-30,2,no,,,En estudio,alta
599,"Iniciativa que reforma el artículo segundo y el párrafo prim",2025-03-26,0.382,45,553,0,,,,,,,,no,,,En estudio,baja
600,"Iniciativa por la que se adiciona un párrafo quinto al artíc",2025-03-26,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
